STAT_LEERLAUFDREHZAHL_SOLL_WERT	RES_L	Idle target RPM	Idle target RPM	Régime moteur cible au ralenti
STAT_LEERLAUFDREHZAHL_SOLL_WERT	RES_S	Idle_tgt_RPM	Idle_tgt_RPM	Régime de ralenti_tgt_RPM
STAT_LS_DIAGNOSE_WERT	RES_L	Funktionsstatus LLRNS bei Anforderung Systemcheck	LLRNS functional status upon request system check	État fonctionnel du LLRNS sur demande, vérification du système
STAT_LS_DIAGNOSE_WERT	RES_S			
STAT_LUFTMASSE_GRAMM_PRO_SEKUNDE_WERT	RES_L	relative Air mass (calc. load value) nach SAE J1979	Relative air mass (calc. load value) according to SAE J1979	masse d'air relative (valeur de charge calculée) selon la norme SAE J1979
STAT_LUFTMASSE_GRAMM_PRO_SEKUNDE_WERT	RES_S			
STAT_LUFTMASSE_MITTLERE_MINIMALE_WERT	RES_L	Mittlere Diagnosewert minimale Air mass	Average diagnostic value minimum air mass	valeur diagnostique moyenne masse d'air minimale
STAT_LUFTMASSE_MITTLERE_MINIMALE_WERT	RES_S			
STAT_LUFTMASSE_PRO_HUB_WERT	RES_L	Air mass per Cylinder	Air mass per cylinder	masse d'air par cylindre
STAT_LUFTMASSE_PRO_HUB_WERT	RES_S			
STAT_LUFTMASSE_SEKUNDAERLUFT_WERT	RES_L			
STAT_LUFTMASSE_SEKUNDAERLUFT_WERT	RES_S			
STAT_LUFTMASSE_SPANNUNG_WERT	RES_L	Air mass sensor voltage	Air mass sensor voltage	tension du capteur de masse d'air
STAT_LUFTMASSE_SPANNUNG_WERT	RES_S			
STAT_LUFTMASSE_WERT	RES_L	Air mass	Air mass	masse d'air
STAT_LUFTMASSE_WERT	RES_S			
STAT_MIL_EIN_WERT	RES_L	DSM Mil Anforderungsstatus (1 = kontinuierlich, 2 blinkend)	DSM Mil Request Status (1 = continuous, 2 = flashing)	État de la requête DSM Mil (1 = continu, 2 = clignotant)
STAT_MIL_EIN_WERT	RES_S			
STAT_MOMENTANFORDERUNG_KUPPLUNG_WERT	RES_L	Torque request from clutch	Torque request from clutch	Demande de couple de l'embrayage
STAT_MOMENTANFORDERUNG_KUPPLUNG_WERT	RES_S	TqReq_Cltch	TqReq_Cltch	TqReq_Cltch
STAT_MOMENTENANFORDERUNG_VON_MSR_RELATIV_WERT	RES_L	relative Momentenforderung von MSR über CAN	Relative torque request from MSR via CAN	Exigence de moment relatif du MSR via CAN
STAT_MOMENTENANFORDERUNG_VON_MSR_RELATIV_WERT	RES_S			
STAT_MOTOR_STATUS_WERT	RES_L	Zustand Motor-Koordinator	Engine Coordinator Condition	Condition du coordinateur moteur
STAT_MOTOR_STATUS_WERT	RES_S			
STAT_MOTORABSTELLZEIT_WERT	RES_L	Rel. Exzenterwinkel am unteren mech. Anschlag	Relative eccentric angle at the lower mechanical stop	Angle d'excentricité relatif à la butée mécanique inférieure
STAT_MOTORABSTELLZEIT_WERT	RES_S			
STAT_MOTORDREHZAHL_N32_WERT	RES_L	Engine RPM	Engine RPM	Régime moteur
STAT_MOTORDREHZAHL_N32_WERT	RES_S			
STAT_MOTORDREHZAHL_WERT	RES_L	RPM	RPM	tr/min
STAT_MOTORDREHZAHL_WERT	RES_S	RPM	RPM	tr/min
STAT_MOTORMOMENT_AKTUELL_WERT	RES_L	engine torque output	Engine torque output	couple moteur
STAT_MOTORMOMENT_AKTUELL_WERT	RES_S			
STAT_MOTORMOMENT_IST_WERT	RES_L	Engine torque	Engine torque	Couple moteur
STAT_MOTORMOMENT_IST_WERT	RES_S	EngTrq	EngTrq	EngTrq
STAT_MOTORMOMENT_SOLL_WERT	RES_L	Engine torque target	Engine torque target	Cible de couple moteur
STAT_MOTORMOMENT_SOLL_WERT	RES_S	EngTrqTgt	EngTrqTgt	EngTrqTgt
STAT_MOTORSTEUERUNG_WERT	RES_L	Status Motorsteuerung	Engine control status	État du contrôle du moteur
STAT_MOTORSTEUERUNG_WERT	RES_S			
STAT_MOTORTEMPERATUR_BEIM_START_WERT	RES_L	Motortemperatur beim Start	Engine temperature at start	Température du moteur au démarrage
STAT_MOTORTEMPERATUR_BEIM_START_WERT	RES_S			
STAT_N_AUFLOESUNG_WERT	RES_L	RPM	RPM	tr/min
STAT_N_AUFLOESUNG_WERT	RES_S	RPM	RPM	tr/min
STAT_NW_AUSLASS_SOLL_WERT	RES_L	Outlet Camshaft Target	Outlet Camshaft Target	Cible de l'arbre à cames de sortie
STAT_NW_AUSLASS_SOLL_WERT	RES_S	OutletCamTgt	OutletCamTgt	OutletCamTgt
STAT_NW_AUSLASSSPREIZUNG_WERT	RES_L	Camshaft outlet spread	Camshaft outlet spread	Écartement de la sortie d'arbre à cames
STAT_NW_AUSLASSSPREIZUNG_WERT	RES_S	CamOutletSpread	CamOutletSpread	CamOutletSpread
STAT_NW_EINLASSSPREIZUNG_WERT	RES_L	Camshaft inlet spread	Camshaft inlet spread	Écartement de l'arbre à cames
STAT_NW_EINLASSSPREIZUNG_WERT	RES_S	CamInSpread	CamInSpread	CamInSpread
STAT_NW_NORMSPREIZUNG_AUSLASS_WERT	RES_L	Normspreizung Auslass	Standard spread outlet	Sortie de distribution standard
STAT_NW_NORMSPREIZUNG_AUSLASS_WERT	RES_S			
STAT_NW_NORMSPREIZUNG_EINLASS_WERT	RES_L	Normspreizung Einlass	Standard spread inlet	Entrée à dispersion standard
STAT_NW_NORMSPREIZUNG_EINLASS_WERT	RES_S			
STAT_OELDRUCKSCHALTER_EIN_WERT	RES_L	Ausgangssignal Öldruckschalter	Output signal oil pressure switch	Pressostat d'huile à signal de sortie
STAT_OELDRUCKSCHALTER_EIN_WERT	RES_S			
STAT_OELSENSOR_NIVEAU_ROH_WERT	RES_L	Ölsensor Niveau Rohwert	Oil sensor level raw value	valeur brute du capteur de niveau d'huile
STAT_OELSENSOR_NIVEAU_ROH_WERT	RES_S			
STAT_OELSENSOR_NIVEAU_WERT	RES_L	Ölsensor Niveau	Oil sensor level	niveau du capteur d'huile
STAT_OELSENSOR_NIVEAU_WERT	RES_S			
STAT_OELSENSOR_QUALITAET_ROH_WERT	RES_L	Ölsensor Qualität Rohwert	Oil sensor quality raw value	valeur brute de la qualité du capteur d'huile
STAT_OELSENSOR_QUALITAET_ROH_WERT	RES_S			
STAT_OELSENSOR_QUALITAET_WERT	RES_L	Ölsensor Qualität	Oil sensor quality	qualité du capteur d'huile
STAT_OELSENSOR_QUALITAET_WERT	RES_S			
STAT_OELSENSOR_TEMPERATUR_ROH_WERT	RES_L	Ölsensor Temperatur Rohwert	Oil sensor temperature raw value	valeur brute de la température du capteur d'huile
STAT_OELSENSOR_TEMPERATUR_ROH_WERT	RES_S			
STAT_OELSENSOR_TEMPERATUR_WERT	RES_L	Ölsensor Temperatur	Oil sensor temperature	température du capteur d'huile
STAT_OELSENSOR_TEMPERATUR_WERT	RES_S			
STAT_OELSTAND_LANGZEIT_MITTEL_WERT	RES_L	Ölstand Mittelwert Langzeit	Oil level average long-term	niveau de pétrole moyen à long terme
STAT_OELSTAND_LANGZEIT_MITTEL_WERT	RES_S			
STAT_OELTEMPERATUR_WERT	RES_L	Motor oil temp.	Motor oil temp.	Température de l'huile moteur
STAT_OELTEMPERATUR_WERT	RES_S	OilTemp	OilTemperature	Température de l'huile
STAT_PEDALWERTGEBER1_WERT	RES_L	Sauerstoffspeichervermögen KAT	Accelerator pedal sensor 1	Capacité de stockage d'oxygène KAT
STAT_PEDALWERTGEBER1_WERT	RES_S			
STAT_POSITION_NOCKENWELLE_AUSLASS_WERT	RES_L	Camshaft pos exhaust	Camshaft position exhaust	Échappement de la position de l'arbre à cames
STAT_POSITION_NOCKENWELLE_AUSLASS_WERT	RES_S	CamPosExh	CamPosExh	CampOsExh
STAT_POSITION_NOCKENWELLE_EINLASS_WERT	RES_L	Camshaft pos. intake	Camshaft position intake	Admission positive par arbre à cames
STAT_POSITION_NOCKENWELLE_EINLASS_WERT	RES_S	CamPosInt	CamPosInt	CampoInt
STAT_PUMPENSTROM_BEI_DMTL_PUMPENPRUEFUNG_WERT	RES_L	Pumpenstrom Tankdiagnose	Pump current tank diagnostics	Diagnostic du réservoir de la pompe
STAT_PUMPENSTROM_BEI_DMTL_PUMPENPRUEFUNG_WERT	RES_S			
STAT_PWG1_SPANNUNG_WERT	RES_L	Pedal 1 Position Voltage	Pedal 1 Position Voltage	Tension de la pédale 1
STAT_PWG1_SPANNUNG_WERT	RES_S	Pedal1_pos	Pedal1_pos	Pédale1_pos
STAT_PWG1_VERSORGUNGSSPANNUNG_WERT	RES_L	Versorgung Fahrwertgeber 1	Power supply for accelerator pedal sensor 1	Alimentation pour capteur de vitesse du véhicule 1
STAT_PWG1_VERSORGUNGSSPANNUNG_WERT	RES_S			
STAT_PWG1_WERT	RES_L	linearized APP1	Linearized APP1	APP1 linéarisé
STAT_PWG1_WERT	RES_S			
STAT_PWG2_SPANNUNG_WERT	RES_L	Pedal 2 Position Voltage	Pedal 2 Position Voltage	Tension de la pédale à 2 positions
STAT_PWG2_SPANNUNG_WERT	RES_S	Pedal2_pos	Pedal2_pos	Pédale2_pos
STAT_PWG2_VERSORGUNGSSPANNUNG_WERT	RES_L	Versorgung Fahrwertgeber 2	Power supply for accelerator pedal sensor 2	Alimentation électrique du capteur de vitesse du véhicule 2
STAT_PWG2_VERSORGUNGSSPANNUNG_WERT	RES_S			
STAT_PWG2_WERT	RES_L	linearized APP2	Linearized APP2	APP2 linéarisé
STAT_PWG2_WERT	RES_S			
STAT_READINESS_SONDE_NACHKAT_BANK1_WERT	RES_L	Status LS hinter Katalysator Bank 1	Status LS behind catalyst bank 1	État LS derrière le banc de catalyseurs 1
STAT_READINESS_SONDE_NACHKAT_BANK1_WERT	RES_S			
STAT_READINESS_SONDE_NACHKAT_BANK2_WERT	RES_L	Status LS hinter Katalysator Bank 2	Status LS behind catalyst bank 2	État LS derrière le banc de catalyseurs 2
STAT_READINESS_SONDE_NACHKAT_BANK2_WERT	RES_S			
STAT_SAUGROHRDRUCK_2_WERT	RES_L	Saugrohrdruck	Intake manifold pressure	Pression du collecteur d'admission
STAT_SAUGROHRDRUCK_2_WERT	RES_S			
STAT_SAUGROHRDRUCK_SPANNUNG_WERT	RES_L	Intake manifold pressure voltage	Intake manifold pressure voltage	Tension de pression du collecteur d'admission
STAT_SAUGROHRDRUCK_SPANNUNG_WERT	RES_S	IntMan_Volt	IntMan_Volt	IntMan_Volt
STAT_SAUGROHRDRUCK_WERT	RES_L	Intake manifold pressure	Intake manifold pressure	Pression du collecteur d'admission
STAT_SAUGROHRDRUCK_WERT	RES_S	IntManPress	IntManPress	IntManPress
STAT_SEKUNDAERLUFT_SPANNUNG_WERT	RES_L	Voltage Sekundärluft	Voltage secondary air	Air secondaire de tension
STAT_SEKUNDAERLUFT_SPANNUNG_WERT	RES_S			
STAT_SEKUNDAERLUFT_VENTIL_PWM_WERT	RES_L	Sekundärluft Ventil	Secondary air valve	Valve d'air secondaire
STAT_SEKUNDAERLUFT_VENTIL_PWM_WERT	RES_S			
STAT_SEKUNDAERLUFTPUMPE_WERT	RES_L	Sekundärluft Pumpe aktiv	Secondary air pump active	Pompe à air secondaire active
STAT_SEKUNDAERLUFTPUMPE_WERT	RES_S			
STAT_SLS_DIAGNOSE_WERT	RES_L	Status Diagnose TEV	Status Diagnosis TEV	Diagnostic de l'état TEV
STAT_SLS_DIAGNOSE_WERT	RES_S			
STAT_SONDENBEREITSCHAFT_VORKAT_BANK1	RES_L	Bedingung Sonde betriebsbereit vor Kat	Condition: Probe must be operational before catalytic converter	Condition : La sonde doit être fonctionnelle avant le convertisseur catalytique
STAT_SONDENBEREITSCHAFT_VORKAT_BANK1	RES_S			
STAT_SONDENBEREITSCHAFT_VORKAT_BANK2	RES_L	Status Lambdasonde betriebsbereit before cat. Bank 2	Lambda sensor status: operational before cat. Bank 2	État de la sonde lambda : opérationnelle avant la catégorie 2
STAT_SONDENBEREITSCHAFT_VORKAT_BANK2	RES_S			
STAT_SONDENHEIZUNG_NACHKAT_BANK1_WERT	RES_L	Status LS Heizung hinter Katalysator Bank 1	Status LS heater behind catalytic converter bank 1	État du chauffage LS derrière le banc de convertisseurs catalytiques 1
STAT_SONDENHEIZUNG_NACHKAT_BANK1_WERT	RES_S			
STAT_SONDENHEIZUNG_NACHKAT_BANK2_WERT	RES_L	Status LS Heizung hinter Katalysator Bank 2	Status LS heater behind catalytic converter bank 2	Chauffage Status LS derrière le banc de convertisseurs catalytiques 2
STAT_SONDENHEIZUNG_NACHKAT_BANK2_WERT	RES_S			
STAT_SONDENHEIZUNG_PWM_NACHKAT_BANK1_WERT	RES_L	normierte Heizleistung der Lambdasonde hinter Kat	Normalized heating power of the lambda sensor downstream of the catalytic converter	puissance de chauffage normalisée de la sonde lambda en aval du convertisseur catalytique
STAT_SONDENHEIZUNG_PWM_NACHKAT_BANK1_WERT	RES_S			
STAT_SONDENHEIZUNG_PWM_NACHKAT_BANK2_WERT	RES_L	Lambda heating PWM hinter Katalysator Bank 2	Lambda heating PWM behind catalytic converter, bank 2	Chauffage Lambda PWM derrière le convertisseur catalytique, banc 2
STAT_SONDENHEIZUNG_PWM_NACHKAT_BANK2_WERT	RES_S			
STAT_SONDENHEIZUNG_PWM_VORKAT_BANK1_WERT	RES_L	Lambda heating PWM before cat. Bank 1	Lambda heating PWM before cat. Bench 1	Chauffage Lambda PWM avant catalyseur. Banc 1
STAT_SONDENHEIZUNG_PWM_VORKAT_BANK1_WERT	RES_S			
STAT_SONDENHEIZUNG_PWM_VORKAT_BANK2_WERT	RES_L	Lambda heating PWM before cat. Bank 2	Lambda heating PWM before cat. Bench 2	Chauffage Lambda PWM avant catalyseur. Banc 2
STAT_SONDENHEIZUNG_PWM_VORKAT_BANK2_WERT	RES_S			
STAT_SONDENHEIZUNG_VORKAT_BANK1_WERT	RES_L	Status LS Heizung before cat. Bank 1	Status LS heating before cat. Bench 1	État du chauffage LS avant cat. Banc 1
STAT_SONDENHEIZUNG_VORKAT_BANK1_WERT	RES_S			
STAT_SONDENHEIZUNG_VORKAT_BANK2_WERT	RES_L	Status LS Heizung before cat. Bank 2	Status LS heating before cat. Bench 2	État du chauffage LS avant cat. Banc 2
STAT_SONDENHEIZUNG_VORKAT_BANK2_WERT	RES_S			
STAT_SONDENSPANNUNG_NACHKAT_BANK1_WERT	RES_L	Voltage Lambdasonde hinter Katalysator Bank 1	Voltage Lambda sensor downstream of catalytic converter, bank 1	Sonde lambda de tension en aval du convertisseur catalytique, banc 1
STAT_SONDENSPANNUNG_NACHKAT_BANK1_WERT	RES_S			
STAT_SONDENSPANNUNG_NACHKAT_BANK2_WERT	RES_L	Voltage Lambdasonde hinter Katalysator Bank 2	Voltage Lambda sensor behind catalytic converter, bank 2	Sonde lambda de tension située derrière le catalyseur, banc 2
STAT_SONDENSPANNUNG_NACHKAT_BANK2_WERT	RES_S			
STAT_SONDENSPANNUNG_VORKAT_BANK1_MIT_OFFSET_WERT	RES_L	Voltage Lambdasonde before cat. Bank 1 mit Offsetkorrektur	Voltage lambda sensor before cat. Bank 1 with offset correction	Sonde lambda de tension avant catalyseur, banc 1 avec correction de décalage
STAT_SONDENSPANNUNG_VORKAT_BANK1_MIT_OFFSET_WERT	RES_S			
STAT_SONDENSPANNUNG_VORKAT_BANK1_WERT	RES_L	Voltage Lambdasonde before cat. Bank 1	Voltage lambda sensor before cat. Bench 1	Sonde lambda de tension avant catalyseur. Banc 1
STAT_SONDENSPANNUNG_VORKAT_BANK1_WERT	RES_S			
STAT_SONDENSPANNUNG_VORKAT_BANK2_MIT_OFFSET_WERT	RES_L	Voltage Lambdasonde before cat. Bank 2 mit Offsetkorrektur	Voltage lambda sensor before cat. Bank 2 with offset correction	Sonde lambda de tension avant catalyseur, banc 2 avec correction de décalage
STAT_SONDENSPANNUNG_VORKAT_BANK2_MIT_OFFSET_WERT	RES_S			
STAT_SONDENSPANNUNG_VORKAT_BANK2_WERT	RES_L	Voltage Lambdasonde before cat. Bank 2	Voltage lambda sensor before cat. Bench 2	Sonde lambda de tension avant catalyseur. Banc 2
STAT_SONDENSPANNUNG_VORKAT_BANK2_WERT	RES_S			
STAT_SOUNDKLAPPE_PWM_WERT	RES_L	Soundklappe Zustand	Sound flap condition	condition de volet acoustique
STAT_SOUNDKLAPPE_PWM_WERT	RES_S			
STAT_SPANNUNGSOFFSET_SIGNALPFAD1_WERT	RES_L	Voltagesoffset Signalpfad CJ120 1	Voltage offset signal path CJ120 1	Chemin du signal de décalage de tension CJ120 1
STAT_SPANNUNGSOFFSET_SIGNALPFAD1_WERT	RES_S			
STAT_SPANNUNGSOFFSET_SIGNALPFAD2_WERT	RES_L	Voltagesoffset Signalpfad CJ120 2	Voltage offset signal path CJ120 2	Chemin du signal de décalage de tension CJ120 2
STAT_SPANNUNGSOFFSET_SIGNALPFAD2_WERT	RES_S			
STAT_SPORTSCHALTER_SPANNUNG_WERT	RES_L	Voltage Sportschalter	Voltage Sport Switch	Interrupteur de sport de tension
STAT_SPORTSCHALTER_SPANNUNG_WERT	RES_S			
STAT_SPORTTASTER_BETAETIGT_WERT	RES_L	Sporttaster aktiv	Sport button activated	Bouton Sport activé
STAT_SPORTTASTER_BETAETIGT_WERT	RES_S			
STAT_STANDVERBRAUCHER_REGISTRIERT_TEIL1_WERT	RES_L	Status Standverbraucher registriert Teil 1	Status: Standby consumer registered, Part 1	Statut : Consommateur en attente enregistré, Partie 1
STAT_STANDVERBRAUCHER_REGISTRIERT_TEIL1_WERT	RES_S			
STAT_STANDVERBRAUCHER_REGISTRIERT_TEIL2_WERT	RES_L	Status Standverbraucher registriert Teil 2	Status: Standby consumer registered, Part 2	Statut : Consommateur en attente enregistré, Partie 2
STAT_STANDVERBRAUCHER_REGISTRIERT_TEIL2_WERT	RES_S			
STAT_STARTRELAIS_AKTIV_WERT	RES_L	Bedingung automatischer Start	Automatic start condition	condition de démarrage automatique
STAT_STARTRELAIS_AKTIV_WERT	RES_S			
STAT_STARTRELAIS_UEBER_CAN_WERT	RES_L	Schalter Klemme 50 von CAN	Switch terminal 50 of CAN	Borne de commutation 50 du CAN
STAT_STARTRELAIS_UEBER_CAN_WERT	RES_S			
STAT_STATUS_KLOPFEN_WERT	RES_L	Status Klopfen	Status Knock	Statut Knock
STAT_STATUS_KLOPFEN_WERT	RES_S			
STAT_STEUERGERAETE_INNENTEMPERATUR_ROH_WERT	RES_L	value Temperatur Steuergerät	Control unit temperature raw value	unité de contrôle de température de valeur
STAT_STEUERGERAETE_INNENTEMPERATUR_ROH_WERT	RES_S			
STAT_STEUERGERAETE_INNENTEMPERATUR_SPANNUNG_WERT	RES_L	Voltage SG-Innentemperatur	Voltage SG-Internal temperature	Tension SG-Température interne
STAT_STEUERGERAETE_INNENTEMPERATUR_SPANNUNG_WERT	RES_S			
STAT_STEUERGERAETE_INNENTEMPERATUR_WERT	RES_L	Steuergeräte-Innentemperatur	Control unit internal temperature	température interne de l'unité de contrôle
STAT_STEUERGERAETE_INNENTEMPERATUR_WERT	RES_S			
STAT_TANKENTLUEFTUNG_DURCHFLUSS_SOLL_WERT	RES_L	Tank ventilation air flow target in intake manifold	Tank ventilation air flow target in intake manifold	Objectif de flux d'air de ventilation du réservoir dans le collecteur d'admission
STAT_TANKENTLUEFTUNG_DURCHFLUSS_SOLL_WERT	RES_S	TankVentAFT	TankVentAFT	TankVentAFT
STAT_TASTE_FGR_EIN_WERT	RES_L	Status Taste FGR	Status Key FGR	Clé d'état FGR
STAT_TASTE_FGR_EIN_WERT	RES_S			
STAT_TEV_DIAGNOSE_WERT	RES_L	Funktionsstatus-Zähler DM-TL für Testerausgabe from letztem Fahrzyklus	Function status counter DM-TL for tester output from last driving cycle	Compteur d'état de la fonction DM-TL pour la sortie du testeur du dernier cycle de conduite
STAT_TEV_DIAGNOSE_WERT	RES_S			
STAT_TEV_PWM_WERT	RES_L	Tank valve PWM	Tank valve PWM	vanne de réservoir PWM
STAT_TEV_PWM_WERT	RES_S	TankVlvPWM	TankVlvPWM	TankVlvPWM
STAT_UBAT_WERT	RES_L	Battery voltage	Battery voltage	Tension de la batterie
STAT_UBATT_AD_WANDLER_WERT	RES_L	Batteriespannung vom AD-Wandler DME	Battery voltage from the AD converter DME	Tension de la batterie provenant du convertisseur AD DME
STAT_UBATT_AD_WANDLER_WERT	RES_S			
STAT_UBATT_IBS_WERT	RES_L	value von ubatt_w	Battery voltage (IBS)	valeur de ubatt_w
STAT_UBATT_IBS_WERT	RES_S			
STAT_UBATT_WERT	RES_L	Battery voltage	Battery voltage	Tension de la batterie
STAT_UBATT_WERT	RES_S			
STAT_UBATT2_WERT	RES_L	Battery voltage	Battery voltage	Tension de la batterie
STAT_UMGEBUNGSDRUCK_SPANNUNG_WERT	RES_L	Atmospheric pressure sensor voltage	Atmospheric pressure sensor voltage	tension du capteur de pression atmosphérique
STAT_UMGEBUNGSDRUCK_SPANNUNG_WERT	RES_S			
STAT_UMGEBUNGSDRUCK_WERT	RES_L	Atmospheric pressure	Atmospheric pressure	Pression atmosphérique
STAT_UMGEBUNGSDRUCK_WERT	RES_S			
STAT_UMGEBUNGSTEMPERATUR_WERT	RES_L	Result	Ambient temperature	Résultat
STAT_UMGEBUNGSTEMPERATUR_WERT	RES_S			
STAT_VANOS_AUSLASS_PWM_WERT	RES_L	Outlet VANOS PWM	VANOS PWM Outlet	Sortie VANOS PWM
STAT_VANOS_AUSLASS_PWM_WERT	RES_S	OutletVAN_PWM	OutletVAN_PWM	Sortie VAN_PWM
STAT_VANOS_EINLASS_PWM_WERT	RES_L	Inlet VANOS PWM	Inlet VANOS PWM	Entrée VANOS PWM
STAT_VANOS_EINLASS_PWM_WERT	RES_S	InletVAN_PWM	InletVAN_PWM	InletVAN_PWM
STAT_VARIANTE_SEKUNDAERLUFTPUMPE_WERT	RES_L	Variante Sekundärluftpumpe	Variant secondary air pump	Pompe à air secondaire variante
STAT_VARIANTE_SEKUNDAERLUFTPUMPE_WERT	RES_S			
STAT_WASSERPUMPE_DREHZAHL_SOLL_IST_DIFFERENZ_WERT	RES_L	Wasserpumpe Drehzahl Soll-Ist-Differenz	Water pump speed: target/actual difference	Vitesse de la pompe à eau : différence entre la vitesse cible et la vitesse réelle
STAT_WASSERPUMPE_DREHZAHL_SOLL_IST_DIFFERENZ_WERT	RES_S			
STAT_WASSERPUMPE_DREHZAHL_SOLL_WERT	RES_L	BSS Waterpump target RPM	BSS Waterpump target RPM	Régime cible de la pompe à eau BSS
STAT_WASSERPUMPE_DREHZAHL_SOLL_WERT	RES_S	BSS_Target_RPM	BSS_Target_RPM	BSS_Target_RPM
STAT_WASSERPUMPE_DREHZAHL_WERT	RES_L	Waterpump RPM	Water pump RPM	Régime de la pompe à eau
STAT_WASSERPUMPE_DREHZAHL_WERT	RES_S	WaterPmpRPM	WaterPmpRPM	WaterPmpRPM
STAT_WASSERPUMPE_ELEKTRONIK_TEMPERATUR_WERT	RES_L	empf. Temperatur von BSS-Wasserpumpe	Recommended temperature of BSS water pump	Température recommandée de la pompe à eau BSS
STAT_WASSERPUMPE_ELEKTRONIK_TEMPERATUR_WERT	RES_S			
STAT_WASSERPUMPE_LEISTUNGSREDUZIERT_WERT	RES_L	Wasserpumpe leistungsreduziert	Water pump with reduced power	Pompe à eau à puissance réduite
STAT_WASSERPUMPE_LEISTUNGSREDUZIERT_WERT	RES_S			
STAT_WASSERPUMPE_SPANNUNG_WERT	RES_L	empf. Spannung von BSS-Wasserpumpe	Recommended voltage for BSS water pump	Tension recommandée pour la pompe à eau BSS
STAT_WASSERPUMPE_SPANNUNG_WERT	RES_S			
STAT_WASSERPUMPE_STROM_WERT	RES_L	Current from waterpump	Current from water pump	Courant provenant de la pompe à eau
STAT_WASSERPUMPE_STROM_WERT	RES_S	CurrWP	CurrWP	CurrWP
STAT_WASSERPUMPENLEISTUNG_BSD_WERT	RES_L	Wasserpumpe Leistung über BSD	Water pump output via BSD	Sortie de la pompe à eau via BSD
STAT_WASSERPUMPENLEISTUNG_BSD_WERT	RES_S			
STAT_WEG_SEIT_SERVICE_WERT	RES_L	KM reading since last service	KM reading since last service	Lecture en km depuis la dernière révision
STAT_WEG_SEIT_SERVICE_WERT	RES_S	KMReading	KMReading	KMReading
STAT_VVT_EINLASSSPREIZUNG_SOLL_WERT	RES_L	Sollwert Einlassspreizung	Target value inlet spread	Étendue de la valeur cible
STAT_VVT_EINLASSSPREIZUNG_SOLL_WERT	RES_S			
STAT_VVT_ENDSTUFENTEMPERATUR_WERT	RES_L	VVT-Endstufentemperatur from Modell	VVT output stage temperature from model	température de l'étage de sortie VVT d'après le modèle
STAT_VVT_ENDSTUFENTEMPERATUR_WERT	RES_S			
STAT_VVT_ENTLASTUNGSRELAIS_EIN_WERT	RES_L			
STAT_VVT_ENTLASTUNGSRELAIS_EIN_WERT	RES_S			
STAT_VVT_EXCENTER_SOLL_WERT	RES_L	VVT-Excenter Sollwert	VVT eccentric setpoint	consigne excentrique VVT
STAT_VVT_EXCENTER_SOLL_WERT	RES_S			
STAT_VVT_EXCENTER_WERT	RES_L	VVT-Excenter Istwert	VVT eccentric actual value	valeur réelle excentrique du VVT
STAT_VVT_EXCENTER_WERT	RES_S			
STAT_VVT_ISTWINKEL_WERT	RES_L			
STAT_VVT_ISTWINKEL_WERT	RES_S			
STAT_VVT_LAGEREGLER_SOLL_WERT	RES_L	Sollwert für Lageregler vom Tester	Target value for position controller from the tester	Valeur cible du contrôleur de position issue du testeur
STAT_VVT_LAGEREGLER_SOLL_WERT	RES_S			
STAT_VVT_LAGEREGLER_SOLL_VON_TESTER_WERT	RES_L	Sollwert Einlassspreizung	Target value inlet spread	Étendue de la valeur cible
STAT_VVT_LAGEREGLER_SOLL_VON_TESTER_WERT	RES_S			
STAT_VVT_MOTORSTROM_WERT	RES_L	Strom für VVT-Motor	Current for VVT actuator	Alimentation pour moteur VVT
STAT_VVT_MOTORSTROM_WERT	RES_S			
STAT_VVT_MOTORTEMPERATUR_WERT	RES_L	VVT Motortemperatur	VVT engine temperature	température du moteur VVT
STAT_VVT_MOTORTEMPERATUR_WERT	RES_S			
STAT_VVT_SENSORDIFFERENZ_WERT	RES_L			
STAT_VVT_SENSORDIFFERENZ_WERT	RES_S			
STAT_VVT_SENSORVERSORGUNGSSPANNUNG_WERT	RES_L			
STAT_VVT_SENSORVERSORGUNGSSPANNUNG_WERT	RES_S			
STAT_VVT_SOLLWINKEL_WERT	RES_L			
STAT_VVT_SOLLWINKEL_WERT	RES_S			
STAT_VVT_SPANNUNGSVERSORGUNG_WERT	RES_L	VVT Spannungsversorgung	VVT power supply	Alimentation VVT
STAT_VVT_SPANNUNGSVERSORGUNG_WERT	RES_S			
STAT_VVT_VERSORGUNGSSPANNUNG_ROH_WERT	RES_L			
STAT_VVT_VERSORGUNGSSPANNUNG_ROH_WERT	RES_S			
STAT_VVT_VERSORGUNGSSPANNUNG_WERT	RES_L			
STAT_VVT_VERSORGUNGSSPANNUNG_WERT	RES_S			
STAT_VVT_VERSTELLBEREICH_LERNROUTINE_WERT	RES_L	Mechanischer Verstellbereich VVT from Lernroutine	Mechanical adjustment range VVT from learning routine	Plage de réglage mécanique VVT issue de la routine d'apprentissage
STAT_VVT_VERSTELLBEREICH_LERNROUTINE_WERT	RES_S			
STAT_VVT_WINKEL_AUSWAHL_WERT	RES_L			
STAT_VVT_WINKEL_AUSWAHL_WERT	RES_S			
STAT_ZAEHLER_ERKENNUNG_SCHLECHTE_STRASSE_WERT	RES_L	Zähler Erkennung schlechte Strasse	Counter detection bad road	Détection du compteur pour mauvaise route
STAT_ZAEHLER_ERKENNUNG_SCHLECHTE_STRASSE_WERT	RES_S			
